temp_mean,wdir_mean,wspd_mean,pres_mean,pm10,o3,no2,co,aqi,latitude,longitude,cluster,log_pm25,day_of_week
18.870833333333337,220.04166666666663,4.675,1008.4291666666668,13.0,0.038,0.01,1.0,27.887999999999998,55.635129,37.658684,7,3.091042453358316,3
18.195833333333333,274.75,5.2875000000000005,1011.7333333333332,13.0,0.031,0.017,1.0,25.363999999999997,55.693546,37.455579,0,2.9444389791664403,4
18.195833333333333,274.75,5.2875000000000005,1011.7333333333332,36.0,0.022,0.022,5.0,22.84,55.773757,37.627445,5,2.772588722239781,4
18.195833333333333,274.75,5.2875000000000005,1011.7333333333332,5.0,0.0143150684931506,0.006,1.0,38.824,55.976936,37.149584,2,3.5553480614894135,4
18.195833333333333,274.75,5.2875000000000005,1011.7333333333332,28.0,0.039,0.013,5.0,34.616,55.635129,37.658684,7,3.4011973816621555,4
18.195833333333333,274.75,5.2875000000000005,1011.7333333333332,13.0,0.031,0.017,4.0,25.363999999999997,55.658163,37.471434,0,2.9444389791664403,4
18.195833333333333,274.75,5.2875000000000005,1011.7333333333332,23.0,0.0176666666666666,0.023,4.0,23.68,55.776064,37.475878,8,2.833213344056216,4
18.195833333333333,274.75,5.2875000000000005,1011.7333333333332,20.0,0.0143150684931506,0.018,6.0,26.4,55.719959,37.795549,1,2.9444389791664403,4
18.195833333333333,274.75,5.2875000000000005,1011.7333333333332,18.0,0.0181367521367521,0.019,6.0,35.456,55.877509,37.5085479,4,3.4339872044851463,4
18.195833333333333,274.75,5.2875000000000005,1011.7333333333332,23.0,0.031,0.031,3.0,34.616,55.707241,37.52241,10,3.4011973816621555,4
18.195833333333333,274.75,5.2875000000000005,1011.7333333333332,20.0,0.0132666666666666,0.01,5.0,30.412,55.734445,37.857779,9,3.2188758248682006,4
18.195833333333333,274.75,5.2875000000000005,1011.7333333333332,22.0,0.032,0.012,4.0,32.092,55.759354,37.595584,5,3.295836866004329,4
18.195833333333333,274.75,5.2875000000000005,1011.7333333333332,19.0,0.0111538461538461,0.008,10.0,43.78,55.688043,37.863004,6,2.6390573296152584,4
19.704166666666666,65.91666666666667,1.8916666666666664,1014.4,35.0,0.0181367521367521,0.014,2.0,54.67999999999999,55.877509,37.5085479,4,3.9318256327243257,5
19.704166666666666,65.91666666666667,1.8916666666666664,1014.4,21.0,0.058,0.011,4.0,56.652,55.635129,37.658684,7,3.970291913552122,5
19.704166666666666,65.91666666666667,1.8916666666666664,1014.4,32.0,0.032,0.02,5.0,32.932,55.773757,37.627445,5,3.332204510175204,5
19.704166666666666,65.91666666666667,1.8916666666666664,1014.4,27.0,0.0132666666666666,0.008,2.0,53.696000000000005,55.734445,37.857779,9,3.912023005428146,5
19.704166666666666,65.91666666666667,1.8916666666666664,1014.4,30.0,0.001,0.029,5.0,48.772000000000006,55.693546,37.455579,0,3.8066624897703196,5
19.704166666666666,65.91666666666667,1.8916666666666664,1014.4,13.0,0.0111538461538461,0.007,4.0,37.14,55.688043,37.863004,6,3.4965075614664802,5
19.704166666666666,65.91666666666667,1.8916666666666664,1014.4,18.0,0.0143150684931506,0.014,3.0,38.824,55.719959,37.795549,1,3.5553480614894135,5
19.704166666666666,65.91666666666667,1.8916666666666664,1014.4,17.0,0.025,0.022,2.0,52.712,55.707241,37.52241,10,3.8918202981106265,5
19.704166666666666,65.91666666666667,1.8916666666666664,1014.4,32.0,0.0143150684931506,0.015,4.0,45.816,55.976936,37.149584,2,3.7376696182833684,5
19.704166666666666,65.91666666666667,1.8916666666666664,1014.4,21.0,0.025,0.009,2.0,43.848,55.759354,37.595584,5,3.6888794541139363,5
19.704166666666666,65.91666666666667,1.8916666666666664,1014.4,30.0,0.001,0.01,3.0,48.772000000000006,55.658163,37.471434,0,3.8066624897703196,5
19.704166666666666,65.91666666666667,1.8916666666666664,1014.4,18.0,0.0176666666666666,0.017,2.0,34.616,55.776064,37.475878,8,3.4011973816621555,5
21.97083333333333,52.833333333333336,3.6041666666666665,1015.0791666666668,17.0,0.0132666666666666,0.006,1.0,62.568,55.734445,37.857779,9,4.204692619390966,6
21.97083333333333,52.833333333333336,3.6041666666666665,1015.0791666666668,11.0,0.0111538461538461,0.005,2.0,29.568,55.688043,37.863004,6,3.1780538303479458,6
21.97083333333333,52.833333333333336,3.6041666666666665,1015.0791666666668,36.0,0.025,0.016,5.0,35.456,55.773757,37.627445,5,3.4339872044851463,6
21.97083333333333,52.833333333333336,3.6041666666666665,1015.0791666666668,17.0,0.0245806451612903,0.011,1.0,46.804,55.635129,37.658684,7,3.7612001156935624,6
21.97083333333333,52.833333333333336,3.6041666666666665,1015.0791666666668,21.0,0.014,0.011,1.0,44.832,55.707241,37.52241,10,3.713572066704308,6
21.97083333333333,52.833333333333336,3.6041666666666665,1015.0791666666668,21.0,0.013,0.007,2.0,41.876,55.759354,37.595584,5,3.6375861597263857,6
21.97083333333333,52.833333333333336,3.6041666666666665,1015.0791666666668,25.0,0.0181367521367521,0.012,1.0,49.756,55.877509,37.5085479,4,3.828641396489095,6
21.97083333333333,52.833333333333336,3.6041666666666665,1015.0791666666668,21.0,0.0176666666666666,0.018,2.0,33.775999999999996,55.776064,37.475878,8,3.367295829986474,6
21.97083333333333,52.833333333333336,3.6041666666666665,1015.0791666666668,20.0,0.0143150684931506,0.011,2.0,41.876,55.976936,37.149584,2,3.6375861597263857,6
21.97083333333333,52.833333333333336,3.6041666666666665,1015.0791666666668,22.0,0.0146593406593406,0.021,4.0,55.66799999999999,55.693546,37.455579,0,3.9512437185814275,6
20.708333333333332,88.66666666666667,3.5416666666666665,1009.6458333333334,17.0,0.0176666666666666,0.021,2.0,40.892,55.776064,37.475878,8,3.6109179126442243,0
20.708333333333332,88.66666666666667,3.5416666666666665,1009.6458333333334,23.0,0.013,0.018,2.0,36.3,55.773757,37.627445,5,3.4657359027997265,0
20.708333333333332,88.66666666666667,3.5416666666666665,1009.6458333333334,24.0,0.0181367521367521,0.015,1.0,51.727999999999994,55.877509,37.5085479,4,3.871201010907891,0
20.708333333333332,88.66666666666667,3.5416666666666665,1009.6458333333334,15.0,0.017,0.009,2.0,44.832,55.759354,37.595584,5,3.713572066704308,0
20.708333333333332,88.66666666666667,3.5416666666666665,1009.6458333333334,21.0,0.0143150684931506,0.013,3.0,48.772000000000006,55.976936,37.149584,2,3.8066624897703196,0
20.708333333333332,88.66666666666667,3.5416666666666665,1009.6458333333334,9.0,0.0111538461538461,0.007,2.0,29.568,55.688043,37.863004,6,3.1780538303479458,0
20.708333333333332,88.66666666666667,3.5416666666666665,1009.6458333333334,12.0,0.0245806451612903,0.011,2.0,50.739999999999995,55.635129,37.658684,7,3.8501476017100584,0
20.708333333333332,88.66666666666667,3.5416666666666665,1009.6458333333334,13.0,0.018,0.006,1.0,48.772000000000006,55.707241,37.52241,10,3.8066624897703196,0
20.708333333333332,88.66666666666667,3.5416666666666665,1009.6458333333334,11.0,0.0132666666666666,0.014,2.0,48.772000000000006,55.734445,37.857779,9,3.8066624897703196,0
19.9,206.0,3.2416666666666667,1007.9458333333332,15.0,0.0181367521367521,0.008,1.0,34.616,55.877509,37.5085479,4,3.4011973816621555,1
19.9,206.0,3.2416666666666667,1007.9458333333332,17.0,0.0143150684931506,0.018,3.0,57.636,55.976936,37.149584,2,3.9889840465642745,1
19.9,206.0,3.2416666666666667,1007.9458333333332,12.0,0.0176666666666666,0.012,1.0,33.775999999999996,55.776064,37.475878,8,3.367295829986474,1
19.9,206.0,3.2416666666666667,1007.9458333333332,14.0,0.0132666666666666,0.014,1.0,36.3,55.734445,37.857779,9,3.4657359027997265,1
19.9,206.0,3.2416666666666667,1007.9458333333332,8.0,0.0111538461538461,0.006,1.0,22.84,55.688043,37.863004,6,2.772588722239781,1
19.9,206.0,3.2416666666666667,1007.9458333333332,14.0,0.029,0.006,1.0,40.892,55.759354,37.595584,5,3.6109179126442243,1
19.9,206.0,3.2416666666666667,1007.9458333333332,15.0,0.0245806451612903,0.009,1.0,39.664,55.635129,37.658684,7,3.58351893845611,1
19.9,206.0,3.2416666666666667,1007.9458333333332,21.0,0.017,0.009,1.0,27.044,55.773757,37.627445,5,3.044522437723423,1
21.791666666666668,243.70833333333337,3.4166666666666665,1012.1416666666668,13.0,0.0245806451612903,0.01,1.0,38.824,55.635129,37.658684,7,3.5553480614894135,2
21.791666666666668,243.70833333333337,3.4166666666666665,1012.1416666666668,12.0,0.0132666666666666,0.018,1.0,39.664,55.734445,37.857779,9,3.58351893845611,2
21.791666666666668,243.70833333333337,3.4166666666666665,1012.1416666666668,10.0,0.0111538461538461,0.008,1.0,22.0,55.688043,37.863004,6,2.70805020110221,2
21.791666666666668,243.70833333333337,3.4166666666666665,1012.1416666666668,14.0,0.0146593406593406,0.016,1.0,38.824,55.693546,37.455579,0,3.5553480614894135,2
21.791666666666668,243.70833333333337,3.4166666666666665,1012.1416666666668,15.0,0.024,0.007,1.0,33.775999999999996,55.759354,37.595584,5,3.367295829986474,2
21.791666666666668,243.70833333333337,3.4166666666666665,1012.1416666666668,21.0,0.0176666666666666,0.017,2.0,23.68,55.776064,37.475878,8,2.833213344056216,2
21.791666666666668,243.70833333333337,3.4166666666666665,1012.1416666666668,13.0,0.0181367521367521,0.011,1.0,35.456,55.877509,37.5085479,4,3.4339872044851463,2
17.6125,234.58333333333337,3.483333333333334,1004.1458333333334,12.0,0.0146593406593406,0.018,1.0,36.3,55.693546,37.455579,0,3.4657359027997265,3
17.6125,234.58333333333337,3.483333333333334,1004.1458333333334,13.0,0.028,0.004,1.0,33.775999999999996,55.759354,37.595584,5,3.367295829986474,3
17.6125,234.58333333333337,3.483333333333334,1004.1458333333334,9.0,0.0132666666666666,0.012,1.0,35.456,55.734445,37.857779,9,3.4339872044851463,3
17.6125,234.58333333333337,3.483333333333334,1004.1458333333334,7.0,0.0111538461538461,0.005,1.0,24.52,55.688043,37.863004,6,2.8903717578961645,3
17.6125,234.58333333333337,3.483333333333334,1004.1458333333334,11.0,0.0176666666666666,0.009,1.0,33.775999999999996,55.776064,37.475878,8,3.367295829986474,3
17.6125,234.58333333333337,3.483333333333334,1004.1458333333334,16.0,0.0245806451612903,0.009,2.0,36.3,55.635129,37.658684,7,3.4657359027997265,3
17.4375,282.7916666666667,4.8875,1009.4791666666666,14.0,0.0146593406593406,0.016,1.0,31.252,55.693546,37.455579,0,3.258096538021482,4
17.4375,282.7916666666667,4.8875,1009.4791666666666,11.0,0.0132666666666666,0.015,3.0,29.568,55.734445,37.857779,9,3.1780538303479458,4
17.4375,282.7916666666667,4.8875,1009.4791666666666,14.0,0.024,0.01,1.0,31.252,55.658163,37.471434,0,3.258096538021482,4
17.4375,282.7916666666667,4.8875,1009.4791666666666,16.0,0.0245806451612903,0.012,2.0,33.775999999999996,55.635129,37.658684,7,3.367295829986474,4
17.4375,282.7916666666667,4.8875,1009.4791666666666,19.0,0.0176666666666666,0.013,1.0,20.0,55.776064,37.475878,8,2.5649493574615367,4
17.4375,282.7916666666667,4.8875,1009.4791666666666,15.0,0.0117142857142857,0.011,1.0,32.092,55.833222,37.525158,11,3.295836866004329,4
17.4375,282.7916666666667,4.8875,1009.4791666666666,20.0,0.028,0.016,1.0,15.0,55.773757,37.627445,5,2.302585092994046,4
17.4375,282.7916666666667,4.8875,1009.4791666666666,11.0,0.0111538461538461,0.009,2.0,15.0,55.688043,37.863004,6,2.302585092994046,4
17.4375,282.7916666666667,4.8875,1009.4791666666666,17.0,0.0143150684931506,0.009,2.0,31.252,55.976936,37.149584,2,3.258096538021482,4
17.4375,282.7916666666667,4.8875,1009.4791666666666,18.0,0.03,0.006,1.0,27.887999999999998,55.759354,37.595584,5,3.091042453358316,4
17.4375,282.7916666666667,4.8875,1009.4791666666666,22.0,0.0181367521367521,0.013,1.0,34.616,55.877509,37.5085479,4,3.4011973816621555,4
17.662499999999998,281.875,4.316666666666667,1009.45,18.0,0.0111538461538461,0.009,6.0,26.4,55.688043,37.863004,6,2.8903717578961645,5
17.662499999999998,281.875,4.316666666666667,1009.45,14.0,0.0132666666666666,0.013,3.0,38.824,55.734445,37.857779,9,3.5553480614894135,5
17.662499999999998,281.875,4.316666666666667,1009.45,15.0,0.027,0.011,3.0,36.3,55.658163,37.471434,0,3.4657359027997265,5
17.662499999999998,281.875,4.316666666666667,1009.45,29.0,0.0181367521367521,0.014,4.0,40.892,55.877509,37.5085479,4,3.6109179126442243,5
17.662499999999998,281.875,4.316666666666667,1009.45,22.0,0.031,0.009,3.0,34.616,55.759354,37.595584,5,3.4011973816621555,5
17.662499999999998,281.875,4.316666666666667,1009.45,20.0,0.0176666666666666,0.017,3.0,27.887999999999998,55.776064,37.475878,8,3.091042453358316,5
17.662499999999998,281.875,4.316666666666667,1009.45,19.0,0.027,0.018,1.0,37.14,55.707241,37.52241,10,3.4965075614664802,5
17.662499999999998,281.875,4.316666666666667,1009.45,20.0,0.0245806451612903,0.012,4.0,37.14,55.635129,37.658684,7,3.4965075614664802,5
17.662499999999998,281.875,4.316666666666667,1009.45,15.0,0.0146593406593406,0.019,1.0,37.14,55.693546,37.455579,0,3.4965075614664802,5
17.662499999999998,281.875,4.316666666666667,1009.45,30.0,0.03,0.021,3.0,22.84,55.773757,37.627445,5,2.772588722239781,5
17.662499999999998,281.875,4.316666666666667,1009.45,17.0,0.0117142857142857,0.014,4.0,38.824,55.833222,37.525158,11,3.5553480614894135,5
17.662499999999998,281.875,4.316666666666667,1009.45,19.0,0.0143150684931506,0.011,2.0,36.3,55.976936,37.149584,2,3.4657359027997265,5
18.1625,172.20833333333334,3.1666666666666665,1008.6375,22.0,0.0146593406593406,0.024,3.0,44.832,55.693546,37.455579,0,3.713572066704308,6
18.1625,172.20833333333334,3.1666666666666665,1008.6375,25.0,0.0143150684931506,0.011,3.0,42.864,55.976936,37.149584,2,3.6635616461296463,6
18.1625,172.20833333333334,3.1666666666666665,1008.6375,34.0,0.0181367521367521,0.013,1.0,53.696000000000005,55.877509,37.5085479,4,3.912023005428146,6
18.1625,172.20833333333334,3.1666666666666665,1008.6375,27.0,0.031,0.018,3.0,30.412,55.773757,37.627445,5,3.2188758248682006,6
18.1625,172.20833333333334,3.1666666666666665,1008.6375,12.0,0.0154380952380952,0.012,1.0,31.252,55.680056,37.584782,3,3.258096538021482,6
18.1625,172.20833333333334,3.1666666666666665,1008.6375,25.0,0.0117142857142857,0.013,2.0,46.804,55.833222,37.525158,11,3.7612001156935624,6
18.1625,172.20833333333334,3.1666666666666665,1008.6375,22.0,0.017,0.012,2.0,43.848,55.658163,37.471434,0,3.6888794541139363,6
18.1625,172.20833333333334,3.1666666666666665,1008.6375,16.0,0.0245806451612903,0.011,3.0,47.788,55.635129,37.658684,7,3.784189633918261,6
18.1625,172.20833333333334,3.1666666666666665,1008.6375,13.0,0.0143150684931506,0.016,1.0,34.616,55.719959,37.795549,1,3.4011973816621555,6
18.1625,172.20833333333334,3.1666666666666665,1008.6375,15.0,0.017,0.013,1.0,44.832,55.707241,37.52241,10,3.713572066704308,6
18.1625,172.20833333333334,3.1666666666666665,1008.6375,10.0,0.0111538461538461,0.006,2.0,33.775999999999996,55.688043,37.863004,6,3.367295829986474,6
18.1625,172.20833333333334,3.1666666666666665,1008.6375,17.0,0.024,0.006,1.0,43.848,55.759354,37.595584,5,3.6888794541139363,6
18.1625,172.20833333333334,3.1666666666666665,1008.6375,13.0,0.0176666666666666,0.013,1.0,37.14,55.776064,37.475878,8,3.4965075614664802,6
18.1625,172.20833333333334,3.1666666666666665,1008.6375,12.0,0.0132666666666666,0.007,1.0,46.804,55.734445,37.857779,9,3.7612001156935624,6
17.204166666666666,141.08333333333334,4.6875,1010.5583333333334,28.0,0.024,0.015,1.0,28.727999999999998,55.773757,37.627445,5,3.1354942159291497,0
17.204166666666666,141.08333333333334,4.6875,1010.5583333333334,11.0,0.0154380952380952,0.009,1.0,26.204,55.680056,37.584782,3,2.995732273553991,0
17.204166666666666,141.08333333333334,4.6875,1010.5583333333334,19.0,0.0143150684931506,0.01,1.0,37.980000000000004,55.976936,37.149584,2,3.5263605246161616,0
17.204166666666666,141.08333333333334,4.6875,1010.5583333333334,8.0,0.0111538461538461,0.006,1.0,22.84,55.688043,37.863004,6,2.772588722239781,0
17.204166666666666,141.08333333333334,4.6875,1010.5583333333334,15.0,0.0176666666666666,0.01,1.0,26.204,55.776064,37.475878,8,2.995732273553991,0
17.204166666666666,141.08333333333334,4.6875,1010.5583333333334,16.0,0.018,0.011,3.0,38.824,55.707241,37.52241,10,3.5553480614894135,0
17.204166666666666,141.08333333333334,4.6875,1010.5583333333334,18.0,0.0117142857142857,0.009,1.0,42.864,55.833222,37.525158,11,3.6635616461296463,0
17.204166666666666,141.08333333333334,4.6875,1010.5583333333334,10.0,0.0132666666666666,0.011,1.0,39.664,55.734445,37.857779,9,3.58351893845611,0
17.204166666666666,141.08333333333334,4.6875,1010.5583333333334,32.0,0.0181367521367521,0.012,1.0,42.864,55.877509,37.5085479,4,3.6635616461296463,0
17.204166666666666,141.08333333333334,4.6875,1010.5583333333334,17.0,0.0146593406593406,0.021,1.0,38.824,55.693546,37.455579,0,3.5553480614894135,0
17.204166666666666,141.08333333333334,4.6875,1010.5583333333334,17.0,0.02,0.005,1.0,37.14,55.759354,37.595584,5,3.4965075614664802,0
17.204166666666666,141.08333333333334,4.6875,1010.5583333333334,17.0,0.0245806451612903,0.01,1.0,39.664,55.635129,37.658684,7,3.58351893845611,0
17.204166666666666,141.08333333333334,4.6875,1010.5583333333334,15.0,0.0143150684931506,0.014,1.0,28.727999999999998,55.719959,37.795549,1,3.1354942159291497,0
17.204166666666666,141.08333333333334,4.6875,1010.5583333333334,17.0,0.018,0.011,1.0,39.664,55.658163,37.471434,0,3.58351893845611,0
17.204166666666666,141.08333333333334,4.6875,1010.5583333333334,8.0,0.015,0.01,3.0,25.363999999999997,55.715698,37.6052377,5,2.9444389791664403,0
18.2625,317.9166666666667,4.779166666666667,1013.2916666666666,23.0,0.019,0.018,1.0,37.980000000000004,55.658163,37.471434,0,3.5263605246161616,1
18.2625,317.9166666666667,4.779166666666667,1013.2916666666666,16.0,0.0143150684931506,0.01,1.0,39.664,55.976936,37.149584,2,3.58351893845611,1
18.2625,317.9166666666667,4.779166666666667,1013.2916666666666,12.0,0.0132666666666666,0.013,1.0,35.456,55.734445,37.857779,9,3.4339872044851463,1
18.2625,317.9166666666667,4.779166666666667,1013.2916666666666,18.0,0.0117142857142857,0.01,1.0,38.824,55.833222,37.525158,11,3.5553480614894135,1
18.2625,317.9166666666667,4.779166666666667,1013.2916666666666,11.0,0.018,0.011,1.0,23.68,55.680056,37.584782,3,2.833213344056216,1
18.2625,317.9166666666667,4.779166666666667,1013.2916666666666,7.0,0.0111538461538461,0.006,1.0,21.156,55.688043,37.863004,6,2.6390573296152584,1
18.2625,317.9166666666667,4.779166666666667,1013.2916666666666,13.0,0.0143150684931506,0.014,2.0,25.363999999999997,55.719959,37.795549,1,2.9444389791664403,1
18.2625,317.9166666666667,4.779166666666667,1013.2916666666666,11.0,0.013,0.015,1.0,24.52,55.715698,37.6052377,5,2.8903717578961645,1
18.2625,317.9166666666667,4.779166666666667,1013.2916666666666,23.0,0.0146593406593406,0.02,1.0,37.980000000000004,55.693546,37.455579,0,3.5263605246161616,1
18.2625,317.9166666666667,4.779166666666667,1013.2916666666666,19.0,0.0176666666666666,0.013,1.0,26.204,55.776064,37.475878,8,2.995732273553991,1
18.2625,317.9166666666667,4.779166666666667,1013.2916666666666,18.0,0.021,0.007,3.0,35.456,55.759354,37.595584,5,3.4339872044851463,1
18.2625,317.9166666666667,4.779166666666667,1013.2916666666666,38.0,0.0181367521367521,0.012,1.0,40.892,55.877509,37.5085479,4,3.6109179126442243,1
18.2625,317.9166666666667,4.779166666666667,1013.2916666666666,19.0,0.0245806451612903,0.013,2.0,37.14,55.635129,37.658684,7,3.4965075614664802,1
18.441666666666663,309.5416666666667,5.183333333333334,1012.1875,14.0,0.0143150684931506,0.017,3.0,27.887999999999998,55.719959,37.795549,1,3.091042453358316,2
18.441666666666663,309.5416666666667,5.183333333333334,1012.1875,21.0,0.0117142857142857,0.013,2.0,45.816,55.833222,37.525158,11,3.7376696182833684,2
18.441666666666663,309.5416666666667,5.183333333333334,1012.1875,8.0,0.0132666666666666,0.016,1.0,30.412,55.715698,37.6052377,5,3.2188758248682006,2
18.441666666666663,309.5416666666667,5.183333333333334,1012.1875,19.0,0.0245806451612903,0.012,4.0,42.864,55.635129,37.658684,7,3.6635616461296463,2
18.441666666666663,309.5416666666667,5.183333333333334,1012.1875,23.0,0.0146593406593406,0.021,1.0,47.788,55.693546,37.455579,0,3.784189633918261,2
18.441666666666663,309.5416666666667,5.183333333333334,1012.1875,17.0,0.0143150684931506,0.008,1.0,42.864,55.976936,37.149584,2,3.6635616461296463,2
18.441666666666663,309.5416666666667,5.183333333333334,1012.1875,15.0,0.0176666666666666,0.014,2.0,33.775999999999996,55.776064,37.475878,8,3.367295829986474,2
18.441666666666663,309.5416666666667,5.183333333333334,1012.1875,23.0,0.005,0.012,4.0,37.980000000000004,55.759354,37.595584,5,3.5263605246161616,2
20.633333333333333,222.91666666666663,4.245833333333334,1014.5708333333332,27.0,0.0117142857142857,0.024,5.0,54.67999999999999,55.833222,37.525158,11,3.9318256327243257,3
20.633333333333333,222.91666666666663,4.245833333333334,1014.5708333333332,22.0,0.0143150684931506,0.026,8.0,34.4,55.719959,37.795549,1,3.2188758248682006,3
20.633333333333333,222.91666666666663,4.245833333333334,1014.5708333333332,47.0,0.0143150684931506,0.021,12.0,57.29600000000001,55.976936,37.149584,2,3.6635616461296463,3
20.633333333333333,222.91666666666663,4.245833333333334,1014.5708333333332,23.0,0.0176666666666666,0.025,3.0,32.932,55.776064,37.475878,8,3.332204510175204,3
20.633333333333333,222.91666666666663,4.245833333333334,1014.5708333333332,30.0,0.0245806451612903,0.017,5.0,44.832,55.635129,37.658684,7,3.713572066704308,3
22.020833333333332,152.91666666666666,1.8916666666666664,1016.6416666666668,24.0,0.0117142857142857,0.01,3.0,50.739999999999995,55.833222,37.525158,11,3.8501476017100584,4
22.020833333333332,152.91666666666666,1.8916666666666664,1016.6416666666668,22.0,0.0132666666666666,0.019,3.0,55.66799999999999,55.734445,37.857779,9,3.9512437185814275,4
