,index,date,pm25_min,pm10_min,o3_min,no2_min,co_min,aqi_min,pm25_max,pm10_max,o3_max,no2_max,co_max,aqi_max,pm25_mean,pm10_mean,o3_mean,no2_mean,co_mean,aqi_mean,temp_min,dwpt_min,rhum_min,prcp_min,snow_min,wdir_min,wspd_min,pres_min,coco_min,temp_max,dwpt_max,rhum_max,prcp_max,snow_max,wdir_max,wspd_max,pres_max,coco_max,temp_mean,dwpt_mean,rhum_mean,prcp_mean,snow_mean,wdir_mean,wspd_mean,pres_mean,coco_mean,pm25,pm10,o3,no2,co,station_name,aqi,latitude,longitude,distance_to_center,cluster,enterprise_distance,enterprise_name
379,43,2024-07-22,19.0,9.0,0.0111538461538461,0.004,1.0,65.51,36.0,22.0,0.027,0.017,4.0,102.23,29.416666666666668,14.333333333333334,0.0195841317283113,0.0105,1.5,87.49833333333333,16.1,11.7,69.0,0.0,0.0,0.0,0.0,1009.2,2.0,20.7,17.8,99.0,0.0,0.0,359.0,4.0,1013.4,7.0,18.3125,15.95,86.58333333333333,0.0,0.0,93.125,2.183333333333333,1010.8208333333332,4.791666666666667,35.0,12.0,0.0132666666666666,0.012,1.0,"Novokosino, Moscow, Moscow, Russia",99.16,55.734445,37.857779,0.2599340000000012,9,3.9944731590251847,"Пруд-отстойник ""Жулебино"""
380,43,2024-07-22,19.0,9.0,0.0111538461538461,0.004,1.0,65.51,36.0,22.0,0.027,0.017,4.0,102.23,29.416666666666668,14.333333333333334,0.0195841317283113,0.0105,1.5,87.49833333333333,16.1,11.7,69.0,0.0,0.0,0.0,0.0,1009.2,2.0,20.7,17.8,99.0,0.0,0.0,359.0,4.0,1013.4,7.0,18.3125,15.95,86.58333333333333,0.0,0.0,93.125,2.183333333333333,1010.8208333333332,4.791666666666667,36.0,18.0,0.023,0.01,2.0,"Zelen_15, Moscow, Moscow, Russia",102.23,55.976936,37.149584,0.6907520000000034,2,6.589855560568753,"Зеленоградские очистные сооружения (Цех комплексной очистки сточных вод) ПУ ""Зеленоградводоканал"""
381,43,2024-07-22,19.0,9.0,0.0111538461538461,0.004,1.0,65.51,36.0,22.0,0.027,0.017,4.0,102.23,29.416666666666668,14.333333333333334,0.0195841317283113,0.0105,1.5,87.49833333333333,16.1,11.7,69.0,0.0,0.0,0.0,0.0,1009.2,2.0,20.7,17.8,99.0,0.0,0.0,359.0,4.0,1013.4,7.0,18.3125,15.95,86.58333333333333,0.0,0.0,93.125,2.183333333333333,1010.8208333333332,4.791666666666667,32.0,19.0,0.023,0.01,1.0,"bazovskaya, Moscow, Moscow, Russia",92.85,55.877509,37.5085479,0.2323610999999985,4,1.7084998561593,ТЭЦ-21
382,43,2024-07-22,19.0,9.0,0.0111538461538461,0.004,1.0,65.51,36.0,22.0,0.027,0.017,4.0,102.23,29.416666666666668,14.333333333333334,0.0195841317283113,0.0105,1.5,87.49833333333333,16.1,11.7,69.0,0.0,0.0,0.0,0.0,1009.2,2.0,20.7,17.8,99.0,0.0,0.0,359.0,4.0,1013.4,7.0,18.3125,15.95,86.58333333333333,0.0,0.0,93.125,2.183333333333333,1010.8208333333332,4.791666666666667,27.0,13.0,0.0176666666666666,0.013,1.0,"Narod_op, Moscow, Moscow, Russia",82.33,55.776064,37.475878,0.1635859999999951,8,1.8645528037767782,"Щитовое заграждение ""Таракановка"""
383,43,2024-07-22,19.0,9.0,0.0111538461538461,0.004,1.0,65.51,36.0,22.0,0.027,0.017,4.0,102.23,29.416666666666668,14.333333333333334,0.0195841317283113,0.0105,1.5,87.49833333333333,16.1,11.7,69.0,0.0,0.0,0.0,0.0,1009.2,2.0,20.7,17.8,99.0,0.0,0.0,359.0,4.0,1013.4,7.0,18.3125,15.95,86.58333333333333,0.0,0.0,93.125,2.183333333333333,1010.8208333333332,4.791666666666667,35.0,14.0,0.0146593406593406,0.017,1.0,"Ochakovskaya, Moscow, Moscow, Russia",99.16,55.693546,37.455579,0.2186750000000046,0,0.7294662889235759,"Теплоэлектроцентраль №25 - филиал публичного акционерного общества энергетики и электрификации ""Мосэнерго"""
384,43,2024-07-22,19.0,9.0,0.0111538461538461,0.004,1.0,65.51,36.0,22.0,0.027,0.017,4.0,102.23,29.416666666666668,14.333333333333334,0.0195841317283113,0.0105,1.5,87.49833333333333,16.1,11.7,69.0,0.0,0.0,0.0,0.0,1009.2,2.0,20.7,17.8,99.0,0.0,0.0,359.0,4.0,1013.4,7.0,18.3125,15.95,86.58333333333333,0.0,0.0,93.125,2.183333333333333,1010.8208333333332,4.791666666666667,33.0,13.0,0.027,0.004,1.0,"Spirid, Moscow, Moscow, Russia",94.95,55.759354,37.595584,0.0271699999999981,5,3.53746362648017,"ТЭЦ-12 - филиал ПАО ""Мосэнерго"""
385,43,2024-07-22,19.0,9.0,0.0111538461538461,0.004,1.0,65.51,36.0,22.0,0.027,0.017,4.0,102.23,29.416666666666668,14.333333333333334,0.0195841317283113,0.0105,1.5,87.49833333333333,16.1,11.7,69.0,0.0,0.0,0.0,0.0,1009.2,2.0,20.7,17.8,99.0,0.0,0.0,359.0,4.0,1013.4,7.0,18.3125,15.95,86.58333333333333,0.0,0.0,93.125,2.183333333333333,1010.8208333333332,4.791666666666667,24.0,11.0,0.0143150684931506,0.012,2.0,"Veshnyaki, Moscow, Moscow, Russia",76.03,55.719959,37.795549,0.2121899999999996,1,3.199454902130729,"Пруд-отстойник ""Жулебино"""
386,43,2024-07-22,19.0,9.0,0.0111538461538461,0.004,1.0,65.51,36.0,22.0,0.027,0.017,4.0,102.23,29.416666666666668,14.333333333333334,0.0195841317283113,0.0105,1.5,87.49833333333333,16.1,11.7,69.0,0.0,0.0,0.0,0.0,1009.2,2.0,20.7,17.8,99.0,0.0,0.0,359.0,4.0,1013.4,7.0,18.3125,15.95,86.58333333333333,0.0,0.0,93.125,2.183333333333333,1010.8208333333332,4.791666666666667,19.0,9.0,0.022,0.009,1.0,"Cheremushki, Moscow, Moscow, Russia",65.51,55.680056,37.584782,0.1029620000000051,3,2.1627820609607475,"Филиал публичного акционерного общества энергетики и электрификации ""Мосэнерго"" - Теплоэлектроцентраль № 20"
387,43,2024-07-22,19.0,9.0,0.0111538461538461,0.004,1.0,65.51,36.0,22.0,0.027,0.017,4.0,102.23,29.416666666666668,14.333333333333334,0.0195841317283113,0.0105,1.5,87.49833333333333,16.1,11.7,69.0,0.0,0.0,0.0,0.0,1009.2,2.0,20.7,17.8,99.0,0.0,0.0,359.0,4.0,1013.4,7.0,18.3125,15.95,86.58333333333333,0.0,0.0,93.125,2.183333333333333,1010.8208333333332,4.791666666666667,21.0,14.0,0.0111538461538461,0.006,1.0,zhulebino,69.72,55.688043,37.863004,0.3115609999999975,6,2.334234103887257,"Пруд-отстойник ""Жулебино"""
388,44,2024-07-23,15.0,12.0,0.0111538461538461,0.005,1.0,57.1,36.0,28.0,0.031,0.023,3.0,102.23,23.75,18.5,0.021000798394978,0.0130833333333333,1.8333333333333333,75.58,14.2,8.7,39.0,0.0,0.0,0.0,0.0,1013.6,1.0,23.5,14.7,87.0,0.0,0.0,80.0,7.300000000000001,1014.8,3.0,19.395833333333332,11.4,61.791666666666664,0.0,0.0,41.0,3.4125,1014.3916666666668,2.0416666666666665,31.0,24.0,0.026,0.014,3.0,"Zelen_15, Moscow, Moscow, Russia",90.75,55.976936,37.149584,0.6907520000000034,2,6.589855560568753,"Зеленоградские очистные сооружения (Цех комплексной очистки сточных вод) ПУ ""Зеленоградводоканал"""
389,44,2024-07-23,15.0,12.0,0.0111538461538461,0.005,1.0,57.1,36.0,28.0,0.031,0.023,3.0,102.23,23.75,18.5,0.021000798394978,0.0130833333333333,1.8333333333333333,75.58,14.2,8.7,39.0,0.0,0.0,0.0,0.0,1013.6,1.0,23.5,14.7,87.0,0.0,0.0,80.0,7.300000000000001,1014.8,3.0,19.395833333333332,11.4,61.791666666666664,0.0,0.0,41.0,3.4125,1014.3916666666668,2.0416666666666665,17.0,16.0,0.0143150684931506,0.016,2.0,"Veshnyaki, Moscow, Moscow, Russia",61.3,55.719959,37.795549,0.2121899999999996,1,3.199454902130729,"Пруд-отстойник ""Жулебино"""
390,44,2024-07-23,15.0,12.0,0.0111538461538461,0.005,1.0,57.1,36.0,28.0,0.031,0.023,3.0,102.23,23.75,18.5,0.021000798394978,0.0130833333333333,1.8333333333333333,75.58,14.2,8.7,39.0,0.0,0.0,0.0,0.0,1013.6,1.0,23.5,14.7,87.0,0.0,0.0,80.0,7.300000000000001,1014.8,3.0,19.395833333333332,11.4,61.791666666666664,0.0,0.0,41.0,3.4125,1014.3916666666668,2.0416666666666665,16.0,24.0,0.031,0.012,3.0,"Suhar, Moscow, Moscow, Russia",59.2,55.773757,37.627445,0.0334020000000023,5,4.682488897992568,"Общество с ограниченной ответственностью  ""Останкинский молочный комбинат"""
391,44,2024-07-23,15.0,12.0,0.0111538461538461,0.005,1.0,57.1,36.0,28.0,0.031,0.023,3.0,102.23,23.75,18.5,0.021000798394978,0.0130833333333333,1.8333333333333333,75.58,14.2,8.7,39.0,0.0,0.0,0.0,0.0,1013.6,1.0,23.5,14.7,87.0,0.0,0.0,80.0,7.300000000000001,1014.8,3.0,19.395833333333332,11.4,61.791666666666664,0.0,0.0,41.0,3.4125,1014.3916666666668,2.0416666666666665,15.0,13.0,0.025,0.014,1.0,"Cheremushki, Moscow, Moscow, Russia",57.1,55.680056,37.584782,0.1029620000000051,3,2.1627820609607475,"Филиал публичного акционерного общества энергетики и электрификации ""Мосэнерго"" - Теплоэлектроцентраль № 20"
392,44,2024-07-23,15.0,12.0,0.0111538461538461,0.005,1.0,57.1,36.0,28.0,0.031,0.023,3.0,102.23,23.75,18.5,0.021000798394978,0.0130833333333333,1.8333333333333333,75.58,14.2,8.7,39.0,0.0,0.0,0.0,0.0,1013.6,1.0,23.5,14.7,87.0,0.0,0.0,80.0,7.300000000000001,1014.8,3.0,19.395833333333332,11.4,61.791666666666664,0.0,0.0,41.0,3.4125,1014.3916666666668,2.0416666666666665,17.0,15.0,0.0176666666666666,0.016,1.0,"Narod_op, Moscow, Moscow, Russia",61.3,55.776064,37.475878,0.1635859999999951,8,1.8645528037767782,"Щитовое заграждение ""Таракановка"""
393,44,2024-07-23,15.0,12.0,0.0111538461538461,0.005,1.0,57.1,36.0,28.0,0.031,0.023,3.0,102.23,23.75,18.5,0.021000798394978,0.0130833333333333,1.8333333333333333,75.58,14.2,8.7,39.0,0.0,0.0,0.0,0.0,1013.6,1.0,23.5,14.7,87.0,0.0,0.0,80.0,7.300000000000001,1014.8,3.0,19.395833333333332,11.4,61.791666666666664,0.0,0.0,41.0,3.4125,1014.3916666666668,2.0416666666666665,29.0,18.0,0.0146593406593406,0.023,2.0,"Ochakovskaya, Moscow, Moscow, Russia",86.54,55.693546,37.455579,0.2186750000000046,0,0.7294662889235759,"Теплоэлектроцентраль №25 - филиал публичного акционерного общества энергетики и электрификации ""Мосэнерго"""
394,44,2024-07-23,15.0,12.0,0.0111538461538461,0.005,1.0,57.1,36.0,28.0,0.031,0.023,3.0,102.23,23.75,18.5,0.021000798394978,0.0130833333333333,1.8333333333333333,75.58,14.2,8.7,39.0,0.0,0.0,0.0,0.0,1013.6,1.0,23.5,14.7,87.0,0.0,0.0,80.0,7.300000000000001,1014.8,3.0,19.395833333333332,11.4,61.791666666666664,0.0,0.0,41.0,3.4125,1014.3916666666668,2.0416666666666665,29.0,28.0,0.026,0.015,2.0,"bazovskaya, Moscow, Moscow, Russia",86.54,55.877509,37.5085479,0.2323610999999985,4,1.7084998561593,ТЭЦ-21
395,44,2024-07-23,15.0,12.0,0.0111538461538461,0.005,1.0,57.1,36.0,28.0,0.031,0.023,3.0,102.23,23.75,18.5,0.021000798394978,0.0130833333333333,1.8333333333333333,75.58,14.2,8.7,39.0,0.0,0.0,0.0,0.0,1013.6,1.0,23.5,14.7,87.0,0.0,0.0,80.0,7.300000000000001,1014.8,3.0,19.395833333333332,11.4,61.791666666666664,0.0,0.0,41.0,3.4125,1014.3916666666668,2.0416666666666665,25.0,20.0,0.031,0.005,2.0,"Spirid, Moscow, Moscow, Russia",78.13,55.759354,37.595584,0.0271699999999981,5,3.53746362648017,"ТЭЦ-12 - филиал ПАО ""Мосэнерго"""
396,44,2024-07-23,15.0,12.0,0.0111538461538461,0.005,1.0,57.1,36.0,28.0,0.031,0.023,3.0,102.23,23.75,18.5,0.021000798394978,0.0130833333333333,1.8333333333333333,75.58,14.2,8.7,39.0,0.0,0.0,0.0,0.0,1013.6,1.0,23.5,14.7,87.0,0.0,0.0,80.0,7.300000000000001,1014.8,3.0,19.395833333333332,11.4,61.791666666666664,0.0,0.0,41.0,3.4125,1014.3916666666668,2.0416666666666665,24.0,18.0,0.0245806451612903,0.012,2.0,"Proletarskiy, Moscow, Moscow, Russia",76.03,55.635129,37.658684,0.1601550000000031,7,1.6652698073275836,"ОАО ""Царицыно"""
397,44,2024-07-23,15.0,12.0,0.0111538461538461,0.005,1.0,57.1,36.0,28.0,0.031,0.023,3.0,102.23,23.75,18.5,0.021000798394978,0.0130833333333333,1.8333333333333333,75.58,14.2,8.7,39.0,0.0,0.0,0.0,0.0,1013.6,1.0,23.5,14.7,87.0,0.0,0.0,80.0,7.300000000000001,1014.8,3.0,19.395833333333332,11.4,61.791666666666664,0.0,0.0,41.0,3.4125,1014.3916666666668,2.0416666666666665,36.0,12.0,0.0132666666666666,0.01,1.0,"Novokosino, Moscow, Moscow, Russia",102.23,55.734445,37.857779,0.2599340000000012,9,3.9944731590251847,"Пруд-отстойник ""Жулебино"""
398,44,2024-07-23,15.0,12.0,0.0111538461538461,0.005,1.0,57.1,36.0,28.0,0.031,0.023,3.0,102.23,23.75,18.5,0.021000798394978,0.0130833333333333,1.8333333333333333,75.58,14.2,8.7,39.0,0.0,0.0,0.0,0.0,1013.6,1.0,23.5,14.7,87.0,0.0,0.0,80.0,7.300000000000001,1014.8,3.0,19.395833333333332,11.4,61.791666666666664,0.0,0.0,41.0,3.4125,1014.3916666666668,2.0416666666666665,29.0,18.0,0.0173673469387755,0.013,2.0,"Vernad, Moscow, Moscow, Russia",86.54,55.658163,37.471434,0.2382029999999986,0,4.561602146832035,"Теплоэлектроцентраль №25 - филиал публичного акционерного общества энергетики и электрификации ""Мосэнерго"""
399,44,2024-07-23,15.0,12.0,0.0111538461538461,0.005,1.0,57.1,36.0,28.0,0.031,0.023,3.0,102.23,23.75,18.5,0.021000798394978,0.0130833333333333,1.8333333333333333,75.58,14.2,8.7,39.0,0.0,0.0,0.0,0.0,1013.6,1.0,23.5,14.7,87.0,0.0,0.0,80.0,7.300000000000001,1014.8,3.0,19.395833333333332,11.4,61.791666666666664,0.0,0.0,41.0,3.4125,1014.3916666666668,2.0416666666666665,17.0,16.0,0.0111538461538461,0.007,1.0,zhulebino,61.3,55.688043,37.863004,0.3115609999999975,6,2.334234103887257,"Пруд-отстойник ""Жулебино"""
400,45,2024-07-24,20.0,12.0,0.0111538461538461,0.005,1.0,67.61,57.0,26.0,0.03,0.022,3.0,151.77,34.142857142857146,18.5,0.0206173024143543,0.0133571428571428,1.9285714285714288,98.63428571428572,13.3,11.0,39.0,0.0,0.0,0.0,0.0,1010.5,1.0,26.0,14.6,92.0,0.0,0.0,360.0,7.300000000000001,1015.2,2.0,20.6375,12.370833333333332,62.041666666666664,0.0,0.0,248.79166666666663,3.4499999999999997,1012.5291666666668,1.6666666666666667,20.0,26.0,0.029,0.011,2.0,"Suhar, Moscow, Moscow, Russia",67.61,55.773757,37.627445,0.0334020000000023,5,4.682488897992568,"Общество с ограниченной ответственностью  ""Останкинский молочный комбинат"""
401,45,2024-07-24,20.0,12.0,0.0111538461538461,0.005,1.0,67.61,57.0,26.0,0.03,0.022,3.0,151.77,34.142857142857146,18.5,0.0206173024143543,0.0133571428571428,1.9285714285714288,98.63428571428572,13.3,11.0,39.0,0.0,0.0,0.0,0.0,1010.5,1.0,26.0,14.6,92.0,0.0,0.0,360.0,7.300000000000001,1015.2,2.0,20.6375,12.370833333333332,62.041666666666664,0.0,0.0,248.79166666666663,3.4499999999999997,1012.5291666666668,1.6666666666666667,33.0,18.0,0.03,0.005,2.0,"Spirid, Moscow, Moscow, Russia",94.95,55.759354,37.595584,0.0271699999999981,5,3.53746362648017,"ТЭЦ-12 - филиал ПАО ""Мосэнерго"""
402,45,2024-07-24,20.0,12.0,0.0111538461538461,0.005,1.0,67.61,57.0,26.0,0.03,0.022,3.0,151.77,34.142857142857146,18.5,0.0206173024143543,0.0133571428571428,1.9285714285714288,98.63428571428572,13.3,11.0,39.0,0.0,0.0,0.0,0.0,1010.5,1.0,26.0,14.6,92.0,0.0,0.0,360.0,7.300000000000001,1015.2,2.0,20.6375,12.370833333333332,62.041666666666664,0.0,0.0,248.79166666666663,3.4499999999999997,1012.5291666666668,1.6666666666666667,40.0,12.0,0.0132666666666666,0.011,1.0,"Novokosino, Moscow, Moscow, Russia",112.08,55.734445,37.857779,0.2599340000000012,9,3.9944731590251847,"Пруд-отстойник ""Жулебино"""
403,45,2024-07-24,20.0,12.0,0.0111538461538461,0.005,1.0,67.61,57.0,26.0,0.03,0.022,3.0,151.77,34.142857142857146,18.5,0.0206173024143543,0.0133571428571428,1.9285714285714288,98.63428571428572,13.3,11.0,39.0,0.0,0.0,0.0,0.0,1010.5,1.0,26.0,14.6,92.0,0.0,0.0,360.0,7.300000000000001,1015.2,2.0,20.6375,12.370833333333332,62.041666666666664,0.0,0.0,248.79166666666663,3.4499999999999997,1012.5291666666668,1.6666666666666667,25.0,17.0,0.0111538461538461,0.007,1.0,zhulebino,78.13,55.688043,37.863004,0.3115609999999975,6,2.334234103887257,"Пруд-отстойник ""Жулебино"""
404,45,2024-07-24,20.0,12.0,0.0111538461538461,0.005,1.0,67.61,57.0,26.0,0.03,0.022,3.0,151.77,34.142857142857146,18.5,0.0206173024143543,0.0133571428571428,1.9285714285714288,98.63428571428572,13.3,11.0,39.0,0.0,0.0,0.0,0.0,1010.5,1.0,26.0,14.6,92.0,0.0,0.0,360.0,7.300000000000001,1015.2,2.0,20.6375,12.370833333333332,62.041666666666664,0.0,0.0,248.79166666666663,3.4499999999999997,1012.5291666666668,1.6666666666666667,35.0,21.0,0.024,0.013,2.0,"Zelen_15, Moscow, Moscow, Russia",99.16,55.976936,37.149584,0.6907520000000034,2,6.589855560568753,"Зеленоградские очистные сооружения (Цех комплексной очистки сточных вод) ПУ ""Зеленоградводоканал"""
405,45,2024-07-24,20.0,12.0,0.0111538461538461,0.005,1.0,67.61,57.0,26.0,0.03,0.022,3.0,151.77,34.142857142857146,18.5,0.0206173024143543,0.0133571428571428,1.9285714285714288,98.63428571428572,13.3,11.0,39.0,0.0,0.0,0.0,0.0,1010.5,1.0,26.0,14.6,92.0,0.0,0.0,360.0,7.300000000000001,1015.2,2.0,20.6375,12.370833333333332,62.041666666666664,0.0,0.0,248.79166666666663,3.4499999999999997,1012.5291666666668,1.6666666666666667,40.0,18.0,0.024,0.014,1.0,"Mgu, Moscow, Moscow, Russia",112.08,55.707241,37.52241,0.1381489999999985,10,3.8850092311274187,"ТЭЦ-12 - филиал ПАО ""Мосэнерго"""
406,45,2024-07-24,20.0,12.0,0.0111538461538461,0.005,1.0,67.61,57.0,26.0,0.03,0.022,3.0,151.77,34.142857142857146,18.5,0.0206173024143543,0.0133571428571428,1.9285714285714288,98.63428571428572,13.3,11.0,39.0,0.0,0.0,0.0,0.0,1010.5,1.0,26.0,14.6,92.0,0.0,0.0,360.0,7.300000000000001,1015.2,2.0,20.6375,12.370833333333332,62.041666666666664,0.0,0.0,248.79166666666663,3.4499999999999997,1012.5291666666668,1.6666666666666667,37.0,17.0,0.0146593406593406,0.022,2.0,"Ochakovskaya, Moscow, Moscow, Russia",104.69,55.693546,37.455579,0.2186750000000046,0,0.7294662889235759,"Теплоэлектроцентраль №25 - филиал публичного акционерного общества энергетики и электрификации ""Мосэнерго"""
407,45,2024-07-24,20.0,12.0,0.0111538461538461,0.005,1.0,67.61,57.0,26.0,0.03,0.022,3.0,151.77,34.142857142857146,18.5,0.0206173024143543,0.0133571428571428,1.9285714285714288,98.63428571428572,13.3,11.0,39.0,0.0,0.0,0.0,0.0,1010.5,1.0,26.0,14.6,92.0,0.0,0.0,360.0,7.300000000000001,1015.2,2.0,20.6375,12.370833333333332,62.041666666666664,0.0,0.0,248.79166666666663,3.4499999999999997,1012.5291666666668,1.6666666666666667,36.0,20.0,0.0245806451612903,0.011,2.0,"Proletarskiy, Moscow, Moscow, Russia",102.23,55.635129,37.658684,0.1601550000000031,7,1.6652698073275836,"ОАО ""Царицыно"""
408,45,2024-07-24,20.0,12.0,0.0111538461538461,0.005,1.0,67.61,57.0,26.0,0.03,0.022,3.0,151.77,34.142857142857146,18.5,0.0206173024143543,0.0133571428571428,1.9285714285714288,98.63428571428572,13.3,11.0,39.0,0.0,0.0,0.0,0.0,1010.5,1.0,26.0,14.6,92.0,0.0,0.0,360.0,7.300000000000001,1015.2,2.0,20.6375,12.370833333333332,62.041666666666664,0.0,0.0,248.79166666666663,3.4499999999999997,1012.5291666666668,1.6666666666666667,57.0,19.0,0.021,0.022,3.0,"Shabol, Moscow, Moscow, Russia",151.77,55.715698,37.6052377,0.0468642999999957,5,1.1043418967799434,"ЗАО ""Новая Заря"" "
409,45,2024-07-24,20.0,12.0,0.0111538461538461,0.005,1.0,67.61,57.0,26.0,0.03,0.022,3.0,151.77,34.142857142857146,18.5,0.0206173024143543,0.0133571428571428,1.9285714285714288,98.63428571428572,13.3,11.0,39.0,0.0,0.0,0.0,0.0,1010.5,1.0,26.0,14.6,92.0,0.0,0.0,360.0,7.300000000000001,1015.2,2.0,20.6375,12.370833333333332,62.041666666666664,0.0,0.0,248.79166666666663,3.4499999999999997,1012.5291666666668,1.6666666666666667,23.0,19.0,0.0176666666666666,0.016,2.0,"Narod_op, Moscow, Moscow, Russia",73.92,55.776064,37.475878,0.1635859999999951,8,1.8645528037767782,"Щитовое заграждение ""Таракановка"""
410,45,2024-07-24,20.0,12.0,0.0111538461538461,0.005,1.0,67.61,57.0,26.0,0.03,0.022,3.0,151.77,34.142857142857146,18.5,0.0206173024143543,0.0133571428571428,1.9285714285714288,98.63428571428572,13.3,11.0,39.0,0.0,0.0,0.0,0.0,1010.5,1.0,26.0,14.6,92.0,0.0,0.0,360.0,7.300000000000001,1015.2,2.0,20.6375,12.370833333333332,62.041666666666664,0.0,0.0,248.79166666666663,3.4499999999999997,1012.5291666666668,1.6666666666666667,20.0,13.0,0.024,0.014,2.0,"Cheremushki, Moscow, Moscow, Russia",67.61,55.680056,37.584782,0.1029620000000051,3,2.1627820609607475,"Филиал публичного акционерного общества энергетики и электрификации ""Мосэнерго"" - Теплоэлектроцентраль № 20"
411,45,2024-07-24,20.0,12.0,0.0111538461538461,0.005,1.0,67.61,57.0,26.0,0.03,0.022,3.0,151.77,34.142857142857146,18.5,0.0206173024143543,0.0133571428571428,1.9285714285714288,98.63428571428572,13.3,11.0,39.0,0.0,0.0,0.0,0.0,1010.5,1.0,26.0,14.6,92.0,0.0,0.0,360.0,7.300000000000001,1015.2,2.0,20.6375,12.370833333333332,62.041666666666664,0.0,0.0,248.79166666666663,3.4499999999999997,1012.5291666666668,1.6666666666666667,33.0,16.0,0.0143150684931506,0.015,3.0,"Veshnyaki, Moscow, Moscow, Russia",94.95,55.719959,37.795549,0.2121899999999996,1,3.199454902130729,"Пруд-отстойник ""Жулебино"""
412,45,2024-07-24,20.0,12.0,0.0111538461538461,0.005,1.0,67.61,57.0,26.0,0.03,0.022,3.0,151.77,34.142857142857146,18.5,0.0206173024143543,0.0133571428571428,1.9285714285714288,98.63428571428572,13.3,11.0,39.0,0.0,0.0,0.0,0.0,1010.5,1.0,26.0,14.6,92.0,0.0,0.0,360.0,7.300000000000001,1015.2,2.0,20.6375,12.370833333333332,62.041666666666664,0.0,0.0,248.79166666666663,3.4499999999999997,1012.5291666666668,1.6666666666666667,37.0,17.0,0.017,0.012,3.0,"Vernad, Moscow, Moscow, Russia",104.69,55.658163,37.471434,0.2382029999999986,0,4.561602146832035,"Теплоэлектроцентраль №25 - филиал публичного акционерного общества энергетики и электрификации ""Мосэнерго"""
413,45,2024-07-24,20.0,12.0,0.0111538461538461,0.005,1.0,67.61,57.0,26.0,0.03,0.022,3.0,151.77,34.142857142857146,18.5,0.0206173024143543,0.0133571428571428,1.9285714285714288,98.63428571428572,13.3,11.0,39.0,0.0,0.0,0.0,0.0,1010.5,1.0,26.0,14.6,92.0,0.0,0.0,360.0,7.300000000000001,1015.2,2.0,20.6375,12.370833333333332,62.041666666666664,0.0,0.0,248.79166666666663,3.4499999999999997,1012.5291666666668,1.6666666666666667,42.0,26.0,0.024,0.014,1.0,"bazovskaya, Moscow, Moscow, Russia",117.01,55.877509,37.5085479,0.2323610999999985,4,1.7084998561593,ТЭЦ-21
414,46,2024-07-25,18.0,13.0,0.0111538461538461,0.005,1.0,63.41,55.0,22.0,0.031,0.023,3.0,149.02,35.5,16.928571428571427,0.0223559209386871,0.0137142857142857,1.5714285714285714,101.96428571428572,16.8,10.9,41.0,0.0,0.0,0.0,0.0,1008.2,2.0,25.4,16.4,88.0,0.0,0.0,357.0,7.300000000000001,1010.9,7.0,20.941666666666663,13.520833333333334,64.08333333333333,0.0,0.0,61.583333333333336,3.2750000000000004,1009.475,3.1666666666666665,28.0,13.0,0.0176666666666666,0.015,1.0,"Narod_op, Moscow, Moscow, Russia",84.44,55.776064,37.475878,0.1635859999999951,8,1.8645528037767782,"Щитовое заграждение ""Таракановка"""
415,46,2024-07-25,18.0,13.0,0.0111538461538461,0.005,1.0,63.41,55.0,22.0,0.031,0.023,3.0,149.02,35.5,16.928571428571427,0.0223559209386871,0.0137142857142857,1.5714285714285714,101.96428571428572,16.8,10.9,41.0,0.0,0.0,0.0,0.0,1008.2,2.0,25.4,16.4,88.0,0.0,0.0,357.0,7.300000000000001,1010.9,7.0,20.941666666666663,13.520833333333334,64.08333333333333,0.0,0.0,61.583333333333336,3.2750000000000004,1009.475,3.1666666666666665,39.0,17.0,0.024,0.014,1.0,"Mgu, Moscow, Moscow, Russia",109.62,55.707241,37.52241,0.1381489999999985,10,3.8850092311274187,"ТЭЦ-12 - филиал ПАО ""Мосэнерго"""
416,46,2024-07-25,18.0,13.0,0.0111538461538461,0.005,1.0,63.41,55.0,22.0,0.031,0.023,3.0,149.02,35.5,16.928571428571427,0.0223559209386871,0.0137142857142857,1.5714285714285714,101.96428571428572,16.8,10.9,41.0,0.0,0.0,0.0,0.0,1008.2,2.0,25.4,16.4,88.0,0.0,0.0,357.0,7.300000000000001,1010.9,7.0,20.941666666666663,13.520833333333334,64.08333333333333,0.0,0.0,61.583333333333336,3.2750000000000004,1009.475,3.1666666666666665,39.0,15.0,0.024,0.023,1.0,"Ochakovskaya, Moscow, Moscow, Russia",109.62,55.693546,37.455579,0.2186750000000046,0,0.7294662889235759,"Теплоэлектроцентраль №25 - филиал публичного акционерного общества энергетики и электрификации ""Мосэнерго"""
417,46,2024-07-25,18.0,13.0,0.0111538461538461,0.005,1.0,63.41,55.0,22.0,0.031,0.023,3.0,149.02,35.5,16.928571428571427,0.0223559209386871,0.0137142857142857,1.5714285714285714,101.96428571428572,16.8,10.9,41.0,0.0,0.0,0.0,0.0,1008.2,2.0,25.4,16.4,88.0,0.0,0.0,357.0,7.300000000000001,1010.9,7.0,20.941666666666663,13.520833333333334,64.08333333333333,0.0,0.0,61.583333333333336,3.2750000000000004,1009.475,3.1666666666666665,35.0,16.0,0.031,0.005,1.0,"Spirid, Moscow, Moscow, Russia",99.16,55.759354,37.595584,0.0271699999999981,5,3.53746362648017,"ТЭЦ-12 - филиал ПАО ""Мосэнерго"""
